text,link
"Ram Gopal Varma Boards Rescue Flight To Ukraine, Says Its A Mere Coincidence",https://thefauxy.com/ram-gopal-varma-boards-rescue-flight-to-ukraine-says-its-a-mere-coincidence/
Video: Bhajji’s PR agent releases Bhajji’s image makeover ad before the Champions Trophy »,https://web.archive.org/web/20111029023350/http://www.theunrealtimes.com/2011/09/16/video-bhajji%e2%80%99s-pr-agent-releases-bhajji%e2%80%99s-image-makeover-ad-before-the-champions-trophy1/
Supreme Court Judges Order PM Modi to Pass a Bill that Criminalises Criticising Judges,https://thefauxy.com/supreme-court-judges-order-pm-modi-to-pass-a-bill-that-criminalises-criticising-judges/
India: Doctor Refuses To Treat Tumor; Says It’s An Internal Matter Of Patient’s Body,https://thefauxy.com/india-doctor-refuses-to-treat-tumor-says-its-an-internal-matter-of-patients-body/
Joe Biden to indict himself for a mugshot after Donald Trump’s mugshot backfires,https://thefauxy.com/joe-biden-to-indict-himself-for-a-mugshot-after-donald-trumps-mugshot-backfires/
In Pictures: How Congress cornered PM Modi on Anar Patel land issue,https://web.archive.org/web/20160208055414/http://www.theunrealtimes.com/2016/02/08/in-pictures-how-congress-cornered-pm-modi-on-anar-patel-land-issue/
Bollywood Celebrities Mistakenly Take Covid Vaccine After Reading Covaxin As Cocaine,https://thefauxy.com/bollywood-celebrities-mistakenly-take-covid-vaccine-after-reading-covaxin-as-cocaine/
Bigg Boss production unit relocates to Mulayam Singh Yadav’s residence,https://web.archive.org/web/20161029041253/http://www.theunrealtimes.com/2016/10/24/bigg-boss-production-unit-relocates-to-mulayam-singh-yadavs-residence/
EXCLUSIVE: Ashutosh’s reply to Chetan Bhagat’s article on Bhakts,https://web.archive.org/web/20150713191441/http://www.theunrealtimes.com/2015/07/13/exclusive-ashutoshs-reply-to-chetan-bhagats-article-on-bhakts/
Indian Government has Mistakenly Evacuated a Ukrainian Soldier,https://thefauxy.com/indian-government-has-mistakenly-evacuated-a-ukrainian-soldier/
Naughty Kapil Sibal caught editing Arvind Kejriwal’s Wikipedia entry »,https://web.archive.org/web/20110919082505/http://www.theunrealtimes.com/2011/09/10/naughty-kapil-sibal-caught-editing-arvind-kejriwal%e2%80%99s-wikipedia-entry/
"Swamy reopens Zuckerberg – Winklevoss case, says he has new evidence of Mark ripping off the twins",https://web.archive.org/web/20141230124917/http://www.theunrealtimes.com/2014/12/20/swamy-reopens-zuckerberg-winklevoss-case-says-he-has-new-evidence-of-mark-ripping-off-the-twins/
Even after 40 minutes man clueless about what to do on his MacBook which he opened at Starbucks,https://thefauxy.com/even-after-40-minutes-man-clueless-about-what-to-do-on-his-macbook-which-he-opened-at-starbucks/
"Shekhar Gupta quits Indian Express, joins The UnReal Times »",https://web.archive.org/web/20120404185754/http://www.theunrealtimes.com/2012/04/04/shekhar-gupta-quits-indian-express-joins-the-unreal-times/
"Chhota Rajan arrest: Arvind Kejriwal visits Bali, seeks control of Indonesian police",https://web.archive.org/web/20151028184734/http://www.theunrealtimes.com/2015/10/27/chhota-rajan-arrest-arvind-kejriwal-visits-bali-seeks-control-of-indonesian-police/
Transcript of Ravi Shastri’s commentary after being stuck in an elevator due to power failure »,https://web.archive.org/web/20120309160433/http://www.theunrealtimes.com/2012/02/29/transcript-of-ravi-shastris-commentary-after-being-stuck-in-elevator-due-to-power-failure/
"PM Modi faints after reading headlines that Kejriwal praised him, rushed to AIIMS",https://web.archive.org/web/20160413135302/http://www.theunrealtimes.com/2016/04/13/pm-modi-faints-after-reading-headlines-that-kejriwal-praised-him-rushed-to-aiims/
Man files for divorce after learning to cook perfectly due to lockdown,https://thefauxy.com/man-files-for-divorce-after-learning-to-cook-perfectly-due-to-lockdown/
Things India should do to improve its Olympic performance,https://web.archive.org/web/20161031085237/http://www.theunrealtimes.com/2016/10/31/things-india-should-do-to-improve-its-olympic-performance/
Best of The UnReal Times in 2014: Top 10 articles that made our readers ROFL,https://web.archive.org/web/20150106221508/http://www.theunrealtimes.com/2014/12/31/best-of-the-unreal-times-in-2014-top-10-articles-that-made-our-readers-rofl/
CAPTION THIS! What is Rahul Gandhi telling party workers?,https://web.archive.org/web/20151123135532/http://www.theunrealtimes.com/2015/11/20/caption-this-what-is-rahul-gandhi-telling-party-workers/
"After RTPCR and Vaccination Certificate, Rajabets Registration Mandatory For Tourists In Goa As Casinos Are Closed Due To Covid",https://thefauxy.com/after-rtpcr-and-vaccination-certificate-rajabets-registration-mandatory-for-tourists-in-goa-as-casinos-are-closed-due-to-covid/
"In wake of Maharashtra drought, engineering students asked to take bath on odd-even days",https://web.archive.org/web/20160420232827/http://www.theunrealtimes.com/2016/04/20/in-wake-of-maharashtra-drought-engineering-students-asked-to-take-bath-on-odd-even-days/
Shushma Swaraj says she was dancing to Dev Anand hit song “Hare Krishna Hare Ram” »,https://web.archive.org/web/20110608030636/http://www.theunrealtimes.com/2011/06/07/shushma-swaraj-says-she-was-dancing-to-dev-anand-hit-song-%e2%80%9chare-krishna-hare-ram%e2%80%9d/
Newspaper industry hit by rising circulation numbers: “It’s shocking that people still read us”,https://web.archive.org/web/20160620180958/http://www.theunrealtimes.com/2016/06/16/newspaper-industry-hit-by-rising-circulation-numbers-its-shocking-that-people-still-read-us/
Sachin Tendulkar admits that he indeed feared Shoaib Akhtar »,https://web.archive.org/web/20111029023350/http://www.theunrealtimes.com/2011/09/24/sachin-tendulkar-admits-that-he-indeed-feared-shoaib-akhtar/
Boy drops the idea of startup after his father gave him an apartment instead of garage to operate from,https://thefauxy.com/boy-drops-the-idea-of-startup-after-his-father-gave-him-an-apartment-instead-of-garage-to-operate-from/
"Trusting His Father’s Potential, Paris Student Ignores His Homework",https://thefauxy.com/trusting-his-fathers-potential-paris-student-ignores-his-homework/
Student Fails Madrasa Entrance Exam As He Correctly Writes The Newton’s Laws of Motion,https://thefauxy.com/student-fails-madrasa-entrance-exam-as-he-correctly-writes-the-newtons-laws-of-motion/
Sri Lanka all set to unveil “mystery spinner” KYNTPC Azimuth in 2nd Test,https://web.archive.org/web/20150820073057/http://www.theunrealtimes.com/2015/08/18/sri-lanka-set-to-unveil-mystery-spinner-kyntpc-azimuth-in-2nd-test/
Salman Butt to change his name to Salman Khan in an attempt to prove his innocence,https://web.archive.org/web/20151212005124/http://www.theunrealtimes.com/2015/12/10/salman-butt-to-change-his-name-to-salman-khan-in-an-attempt-to-prove-his-innocence/
After hearing that Corona Virus doesn’t impact dogs Bandra girl starts using dog filter in all selfies,https://thefauxy.com/after-hearing-that-corona-virus-doesnt-impact-dogs-bandra-girl-starts-using-dog-filter-in-all-selfies/
"Facebook Wall: Politicians, media discuss Delhi Assembly election results",https://web.archive.org/web/20150214073435/http://www.theunrealtimes.com/2015/02/10/facebook-wall-politicians-media-discuss-delhi-assembly-election-results/
Father Stops Daughter’s Pocket Money After Reading Her FB Status Which Reads ‘All men are trash’,https://thefauxy.com/father-stops-daughters-pocket-money-after-reading-her-fb-status-which-reads-all-men-are-trash/
"After Pranav Dhanawade, now Shahid Afridi slams 1000 runs in a school cricket match",https://web.archive.org/web/20160108130946/http://www.theunrealtimes.com/2016/01/07/after-pranav-dhanawade-now-shahid-afridi-slams-1000-runs-in-a-school-cricket-match/
"Golgup Poll: 90% Indians think they can do everything Chetan Bhagat does, better than him",https://web.archive.org/web/20150429001940/http://www.theunrealtimes.com/2015/04/28/golgup-poll-90-indians-think-they-can-do-everything-chetan-bhagat-does-better-than-him/
COMIC: Darr – Then and Now,https://web.archive.org/web/20150118050433/http://www.theunrealtimes.com/2015/01/16/comic-darr-then-and-now/
PM Modi to use 3D Hologram technology to show 7 million people at Trump’s roadshow,https://thefauxy.com/pm-modi-to-use-3d-hologram-technology-to-show-7-million-people-at-trumps-roadshow/
Influencer Mother Abandons Her Child After Child’s Pictures Fails To Get Enough Likes On Instagram,https://thefauxy.com/influencer-mother-abandons-her-child-after-childs-pictures-fails-to-get-enough-likes-on-instagram/
Wrestlers’ protest row: Phogat sisters to return their olympic medals as soon as they get,https://thefauxy.com/wrestlers-protest-row-phogat-sisters-to-return-their-olympic-medals-as-soon-as-they-get/
New Kapil Sibal idea: Flooding social networking sites with ads praising Sonia to counter abuse »,https://web.archive.org/web/20111208040321/http://www.theunrealtimes.com/2011/12/08/kapil-sibal1-congress-to-flood-social-networking-sites-with-ads-praising-sonia-to-counter-abuse/
China starts work on Covid20 as Vaccines for COVID19 show good result during human trials,https://thefauxy.com/china-starts-work-on-covid20-as-vaccines-for-covid19-show-good-result-during-human-trials/
"Govt Relaxes Covid Mask Restriction, Allows to Hang Mask on Ear",https://thefauxy.com/govt-relaxes-covid-mask-restriction-allows-to-hang-mask-on-ear/
Man sues Buzzfeed after its article doesn’t “blow his mind”,https://web.archive.org/web/20150224091816/http://www.theunrealtimes.com/2015/02/23/buzzfeed-reader-sues-portal-after-article-didnt-blow-his-mind/
Woman Cleans Her Mirror First Time In 12 Years While Performing #WipeItDownChallenge,https://thefauxy.com/woman-cleans-her-mirror-first-time-in-12-years-while-performing-wipeitdownchallenge/
"BCCI asks Arijit Singh to sing only sad songs in Ind vs Pak musical ceremony, after people question BCCI why no opening ceremony",https://thefauxy.com/bcci-asks-arijit-singh-to-sing-only-sad-songs-in-ind-vs-pak-musical-ceremony-after-people-question-bcci-why-no-opening-ceremony/
Girl Who Got Herself Tested For Corona Found Positive For Pregnancy,https://thefauxy.com/girl-who-got-herself-tested-for-corona-found-positive-for-pregnancy/
Government builds additional features in Givitup.in to facilitate return of Sahitya Akademi awards,https://web.archive.org/web/20151018072937/http://www.theunrealtimes.com/2015/10/18/government-builds-additional-features-in-givitup-in-to-facilitate-return-of-sahitya-akademi-awards/
Facebook Wall: Outrage over Manish Tewari’s endorsement of Shekhar Gupta’s coup story,https://web.archive.org/web/20160112051950/http://www.theunrealtimes.com/2016/01/11/facebook-wall-outrage-over-manish-tewaris-endorsement-of-shekhar-guptas-coup-story/
UnReal Exclusive with Sachin Tendulkar: The Master turns 43!,https://web.archive.org/web/20160425224954/http://www.theunrealtimes.com/2016/04/23/unreal-exclusive-with-sachin-tendulkar-the-master-turns-43/
Facebook Wall: Reactions to Sehwag and Zaheer Khan’s retirement from international cricket,https://web.archive.org/web/20151021175306/http://www.theunrealtimes.com/2015/10/20/facebook-wall-reactions-to-sehwag-and-zaheer-khans-retirement-from-international-cricket/
Janata Parivaar woos Martina Hingis to partner with them in Bihar elections,https://web.archive.org/web/20150713191441/http://www.theunrealtimes.com/2015/07/13/janata-parivaar-woos-martina-hingis-to-partner-with-them-in-bihar-elections/
More trouble for Air India: Now passenger complains of Maggi in flight meal,https://web.archive.org/web/20150624084452/http://www.theunrealtimes.com/2015/06/15/more-trouble-for-air-india-now-passenger-complains-of-maggi-in-flight-meal/
Pakistan slams China for sending it 700 km version instead of 5000 Km version of Shaheen-1A »,https://web.archive.org/web/20120427131846/http://www.theunrealtimes.com/2012/04/26/pakistan-slams-china-for-sending-it-700-km-version-instead-of-5000-km-version-of-shaheen-1a/
Australian players caught playing Sand Paper Scissor during drinks break. #INDvAUS,https://thefauxy.com/australian-players-caught-playing-sand-paper-scissor-during-drinks-break-indvaus/
UnReal Maami – The UnReal Times’ in-house expert answers your questions on Brexit,https://web.archive.org/web/20160706194115/http://www.theunrealtimes.com/2016/06/30/unreal-maami-the-unreal-times-in-house-expert-answers-your-questions-on-brexit/
"Kingfisher to stow away passengers in overhead cabins to cut losses, other radical measures »",https://web.archive.org/web/20120114050228/http://www.theunrealtimes.com/2012/01/10/kingfisher-to-stow-away-passengers-in-overhead-cabins-to-cut-losses-other-radical-measures/
Nostradamus predicted formation of AAP in 2012 which astrologers misread as doomsday,https://web.archive.org/web/20160905052226/http://www.theunrealtimes.com/2016/09/03/nostradamus-predicted-formation-of-aap-in-2012-which-astrologers-misread-as-doomsday/
Yo Yo Test to undergo recalibration after Rohit Sharma scores more than Virat Kohli,https://thefauxy.com/yo-yo-test-to-undergo-recalibration-after-rohit-sharma-scores-more-than-virat-kohli/
"Passionate Dog Lover Forces Her Dog To Give A Love Bite, Dies Of Rabies",https://thefauxy.com/passionate-dog-lover-forces-her-dog-to-give-a-love-bite-dies-of-rabies/
"New Delhi: Man goes on fast and dharna in front of girlfriend’s house, finally convinces her to get married",https://thefauxy.com/new-delhi-man-goes-on-fast-and-dharna-in-front-of-girlfriends-house-finally-convinces-her-to-get-married/
Skit: How an aspiring journalist nailed his interview with the New York Times – Part I,https://web.archive.org/web/20150505233100/http://www.theunrealtimes.com/2015/05/04/skit-how-an-aspiring-journalist-nailed-his-interview-with-the-new-york-times-part-i/
Hardik Pandya wants to learn more from upcoming Asia Cup and World Cup,https://thefauxy.com/hardik-pandya-wants-to-learn-more-from-upcoming-asia-cup-and-world-cup/
Saudi man gets his son’s DNA test done after he caught him using friend’s Netflix,https://thefauxy.com/saudi-man-gets-his-sons-dna-test-done-after-he-caught-him-using-friends-netflix/
Girl Attempts Suicide After People Didn’t Disagree To Her ‘I’m ugly’ FB Post,https://thefauxy.com/girl-attempts-suicide-after-people-didnt-disagree-to-her-im-ugly-fb-post/
Siddharth Shukla Fans Demand NRC In Big Boss 13 To Evict Asim Riaz,https://thefauxy.com/siddharth-shukla-fans-demand-nrc-in-big-boss-13-to-evict-asim-riaz/
ISIS cancels plan to attack Delhi as AAP workers raid city to gather evidence against Jaitley,https://web.archive.org/web/20151225181559/http://www.theunrealtimes.com/2015/12/24/isis-cancels-plan-to-attack-delhi-as-aap-workers-raid-city-to-gather-evidence-against-jaitley/
Court Allows Movie Makers To Hurt Hindu Sentiments; Says If Not Allowed They Will Join Terrorist Organisations To Exercise Their Hatred,https://thefauxy.com/court-allows-movie-makers-to-hurt-hindu-sentiments-says-if-not-allowed-they-will-join-terrorist-organisations-to-exercise-their-hatred/
Govt bans StackOverflow.com; Developer takes 6 hours to swap 2 variables,https://web.archive.org/web/20150110132706/http://www.theunrealtimes.com/2015/01/07/govt-bans-stackoverflow-com-developer-takes-6-hours-to-swap-2-variables/
